Time,Vsa,Isa,Pmax,Psa,Psaold,Dp
306,26.66284628,0.175156305,4.786053711,4.670165635,0.818008956,3.852156679
307,26.66283789,0.175152838,4.786053711,4.670071726,0.817976316,3.852095409
308,26.6628295,0.175149374,4.786053711,4.669977896,0.817943705,3.852034191
309,26.66282111,0.175145903,4.786053711,4.66988388,0.817911029,3.851972851
310,26.66281272,0.175142443,4.786053711,4.669790157,0.817878456,3.851911701
311,26.66280433,0.175138975,4.785535806,4.669696221,0.81784581,3.851850411
312,26.66279594,0.175135511,4.785535806,4.669602392,0.817813201,3.851789191
313,26.66278754,0.175132044,4.785535806,4.669508481,0.817780565,3.851727916
314,26.66277915,0.175128577,4.785535806,4.669414571,0.817747929,3.851666642
315,26.66277076,0.175125109,4.785535806,4.669320636,0.817715285,3.85160535
316,26.66276237,0.175121649,4.785535806,4.669226913,0.817682717,3.851544197
317,26.66275398,0.175118181,4.785018411,4.669132977,0.817650074,3.851482904
318,26.66274559,0.175114714,4.785018411,4.669039068,0.817617441,3.851421627
319,26.6627372,0.175111246,4.785018411,4.668945133,0.8175848,3.851360333
320,26.66272881,0.175107779,4.785018411,4.668851224,0.817552168,3.851299056
321,26.66272042,0.175104315,4.785018411,4.668757395,0.817519566,3.85123783
322,26.66271203,0.175100851,4.785018411,4.668663566,0.817486964,3.851176603
323,26.66270364,0.175097384,4.784501526,4.668569658,0.817454334,3.851115324
324,26.66269524,0.17509392,4.784501526,4.668475827,0.817421733,3.851054094
325,26.66268685,0.175090449,4.784501526,4.668381812,0.817389068,3.850992745
326,26.66267846,0.175086988,4.784501526,4.668288064,0.817356496,3.850931567
327,26.66267007,0.175083521,4.784501526,4.668194155,0.817323869,3.850870286
328,26.66266168,0.175080057,4.784501526,4.668100327,0.817291271,3.850809055
329,26.66265329,0.175076586,4.783985151,4.668006312,0.817258608,3.850747703
330,26.6626449,0.175073126,4.783985151,4.66791259,0.817226049,3.850686541
331,26.6626365,0.175069655,4.783985151,4.667818573,0.817193387,3.850625186
332,26.66262811,0.175066187,4.783985151,4.667724639,0.817160754,3.850563884
333,26.66261972,0.175062723,4.783985151,4.66763081,0.81712816,3.850502651
334,26.66261133,0.175059256,4.783985151,4.667536902,0.817095537,3.850441365
335,26.66260294,0.175055792,4.783469285,4.667443074,0.817062944,3.85038013
336,26.66259454,0.175052325,4.783469285,4.667349165,0.817030323,3.850318842
337,26.66258615,0.175048857,4.783469285,4.66725523,0.816997693,3.850257537
338,26.66257776,0.17504539,4.783469285,4.667161322,0.816965074,3.850196249
339,26.66256937,0.175041929,4.783469285,4.667067575,0.816932511,3.850135064
340,26.66256097,0.175038462,4.783469285,4.666973665,0.816899893,3.850073773
341,26.66255258,0.175034994,4.78295393,4.666879731,0.816867266,3.850012465
342,26.66254419,0.175031527,4.78295393,4.666785823,0.816834649,3.849951174
343,26.6625358,0.175028063,4.78295393,4.666691996,0.816802061,3.849889935
344,26.6625274,0.175024599,4.78295393,4.666598167,0.816769473,3.849828694
345,26.66251901,0.175021135,4.78295393,4.666504339,0.816736886,3.849767453
346,26.66251062,0.175017664,4.78295393,4.666410325,0.816704234,3.849706091
347,26.66250222,0.1750142,4.782439084,4.666316496,0.816671648,3.849644848
348,26.66249383,0.175010729,4.782439084,4.666222482,0.816638998,3.849583484
349,26.66248544,0.175007269,4.782439084,4.666128762,0.816606451,3.84952231
350,26.66247704,0.175003802,4.782439084,4.666034853,0.816573839,3.849461013
351,26.66246865,0.175000338,4.782439084,4.665941026,0.816541257,3.849399769
352,26.66246026,0.174996867,4.782439084,4.665847012,0.816508609,3.849338403
353,26.66245186,0.174993406,4.781924748,4.665753263,0.816476055,3.849277208
354,26.66244347,0.174989935,4.781924748,4.66565925,0.816443409,3.849215841
355,26.66243508,0.174986472,4.781924748,4.66556545,0.816410838,3.849154612
356,26.66242668,0.174983004,4.781924748,4.665471514,0.816378221,3.849093294
357,26.66241829,0.17497954,4.781924748,4.665377688,0.816345642,3.849032046
358,26.6624099,0.174976073,4.781924748,4.665283781,0.816313035,3.848970746
359,26.6624015,0.174972609,4.781410922,4.665189953,0.816280457,3.848909495
360,26.66239311,0.174969138,4.781410922,4.665095939,0.816247815,3.848848124
361,26.66250799,0.175020826,4.781410922,4.666494172,0.816733664,3.849760507
362,26.6626263,0.175072508,4.781410922,4.667892856,0.817219709,3.850673147
363,26.66274454,0.175124175,4.781410922,4.669291141,0.817705759,3.851585382
