Time,Vsa,Isa,Pmax,Psa,Psaold,dP
27160.00001,14.53317897,1.1802823,17.21174834,17.15325391,20.31472192,-3.161468017
27161.00001,15.4264887,1.115718481,17.2116603,17.21161854,19.20336749,-1.991748956
27162.00001,16.31765035,1.051293356,17.21157026,17.1546374,18.09440946,-0.939772061
27163.00001,15.4264467,1.115707981,17.21138413,17.21140971,19.20287864,-1.991468927
27164.00001,14.53307832,1.180254893,17.21128872,17.15273679,20.31370772,-3.160970931
27165.00001,15.4264029,1.115696909,17.21119171,17.21119003,19.2024734,-1.991283365
27166.00001,16.31757918,1.051277437,17.2110927,17.15430282,18.09363342,-0.939330601
27167.00001,15.42635807,1.115685205,17.21099157,17.21095946,19.20204865,-1.991089187
27168.00001,14.53297184,1.180225013,17.21088842,17.15217688,20.31272101,-3.160544131
27169.00001,15.42631143,1.11567293,17.21078327,17.21071807,19.201605,-1.990886926
27170.00001,16.31750244,1.051259183,17.21056695,17.15392428,18.09276655,-0.938842272
27171.00001,15.42626371,1.115660014,17.21045579,17.21046558,19.20101736,-1.990551771
27172.00001,14.53285946,1.18019263,17.21034264,17.15157363,20.31151954,-3.159945904
27173.00001,15.42621415,1.115646519,17.21022748,17.21020212,19.20053038,-1.990328262
27174.00001,16.31742005,1.051238556,17.21011019,17.15350109,18.09193138,-0.938430296
27175.00001,15.42616357,1.115632376,17.20999091,17.20992751,19.20002305,-1.990095535
27176.00001,14.53274117,1.180157717,17.20986963,17.15092665,20.31036046,-3.159433809
27177.00001,15.4261111,1.115617644,17.20962109,17.20964173,19.19935694,-1.989715215
27178.00001,16.31733194,1.051215541,17.20949384,17.15303293,18.09088738,-0.937854448
27179.00001,15.42605754,1.115602265,17.20936459,17.20934473,19.19880612,-1.989461386
27180.00001,14.53261684,1.180120245,17.20923337,17.15023535,20.3089647,-3.158729351
27181.00001,15.42596584,1.115574991,17.20894399,17.20882169,19.19786753,-1.989045836
27182.00001,16.31717392,1.051170923,17.20848573,17.15213877,18.08905983,-0.93692106
27183.00001,15.4258337,1.115534614,17.20817001,17.20805144,19.19630929,-1.988257848
27184.00001,14.53231563,1.180024709,17.20768189,17.14849153,20.30548982,-3.156998293
27185.00001,15.42569436,1.115491402,17.20734627,17.20722944,19.19464682,-1.987417385
27186.00001,16.31693119,1.051098703,17.20682836,17.15070521,18.08607498,-0.935369766
27187.00001,15.42554852,1.115445253,17.20647289,17.20635487,19.1928785,-1.986523628
27188.00001,14.53198684,1.179917504,17.20592528,17.14654565,20.30157241,-3.15502676
27189.00001,15.42539532,1.115396193,17.20555001,17.20542721,19.19100498,-1.985577765
27190.00001,16.31666135,1.051015158,17.20497277,17.1490584,18.08268716,-0.933628762
27191.00001,15.42523543,1.115344128,17.20457776,17.20444576,19.18902478,-1.98457902
27192.00001,14.53162923,1.179798078,17.20397098,17.14438823,20.29721189,-3.152823656
27193.00001,15.42506797,1.115289074,17.20355628,17.20340976,19.18693835,-1.983528584
